114
80
178
195
174
727
187
98
402
426
111
555
161
525
243
129
97
241
304
250
434
200
64
487
139
153
178
313
151
502
496
228
231
169
207
124
245
213
152
154
349
254
351
109
497
114
102
266
157
643
167
305
237
196
159
288
391
123
262
636
322
294
244
481
112
303
142
160
515
251
211
123
182
296
695
256
350
213
391
74
622
200
414
278
167
80
184
343
183
109
303
223
162
193
170
143
131
206
153
145
